CustomerId,geography,Age,age_band,age_band_sort,Tenure,tenure_band,tenure_band_sort,NumOfProducts,product_segment,product_segment_sort,CreditScore,Balance,EstimatedSalary,Gender,HasCrCard,IsActiveMember,member_status,credit_card_status,is_churned,churn_label
15793324,Spain,32,30-45,2,9,Loyal (5+ yr),3,3,3+ Products,3,695,0.0,38533.79,Male,0,1,Active,No Credit Card,0,Retained
15793331,France,32,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,812,133050.97,89385.92,Male,1,0,Inactive,Has Credit Card,0,Retained
15793343,France,29,Under 30,1,8,Loyal (5+ yr),3,2,2 Products,2,549,0.0,189558.44,Female,1,1,Active,Has Credit Card,0,Retained
15793346,France,72,60+,4,3,Established (1-5 yr),2,2,2 Products,2,602,0.0,171260.66,Female,1,1,Active,Has Credit Card,0,Retained
15793366,Germany,35,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,781,92526.15,173837.54,Male,1,1,Active,Has Credit Card,0,Retained
15793424,Spain,28,Under 30,1,8,Loyal (5+ yr),3,2,2 Products,2,663,61274.7,136054.45,Female,1,0,Inactive,Has Credit Card,0,Retained
15793425,Spain,33,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,560,0.0,183358.21,Female,0,1,Active,No Credit Card,0,Retained
15793455,Spain,55,45-60,3,6,Loyal (5+ yr),3,1,1 Product,1,627,0.0,91943.94,Female,0,0,Inactive,No Credit Card,1,Churned
15793478,Germany,39,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,593,151391.68,27274.6,Female,1,0,Inactive,Has Credit Card,1,Churned
15793491,Germany,26,Under 30,1,3,Established (1-5 yr),2,2,2 Products,2,714,119545.48,65482.94,Male,1,0,Inactive,Has Credit Card,0,Retained
15793585,France,35,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,675,0.0,56642.97,Male,1,1,Active,Has Credit Card,0,Retained
15793641,France,70,60+,4,3,Established (1-5 yr),2,2,2 Products,2,792,0.0,172240.27,Female,1,1,Active,Has Credit Card,0,Retained
15793671,France,34,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,606,0.0,161971.42,Male,1,0,Inactive,Has Credit Card,0,Retained
15793688,France,50,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,669,201009.64,158032.5,Male,1,0,Inactive,Has Credit Card,1,Churned
15793693,France,60,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,694,0.0,57088.97,Male,1,1,Active,Has Credit Card,0,Retained
15793723,Germany,32,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,607,144272.07,176580.63,Male,1,0,Inactive,Has Credit Card,0,Retained
15793726,France,79,60+,4,0,New (< 1 yr),1,2,2 Products,2,681,0.0,170968.99,Female,0,1,Active,No Credit Card,0,Retained
15793803,France,34,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,574,112572.39,165626.6,Male,0,0,Inactive,No Credit Card,0,Retained
15793813,France,36,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,774,103688.19,118971.74,Male,0,1,Active,No Credit Card,0,Retained
15793825,France,39,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,536,0.0,27150.35,Male,1,0,Inactive,Has Credit Card,0,Retained
15793842,France,34,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,700,76322.69,128136.29,Female,1,0,Inactive,Has Credit Card,0,Retained
15793854,France,42,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,723,99095.73,17512.53,Male,1,1,Active,Has Credit Card,0,Retained
15793856,Spain,36,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,667,121542.57,186841.71,Female,1,1,Active,Has Credit Card,0,Retained
15793881,France,35,30-45,2,6,Loyal (5+ yr),3,1,1 Product,1,721,118273.83,3086.89,Female,0,1,Active,No Credit Card,0,Retained
15793883,France,28,Under 30,1,3,Established (1-5 yr),2,2,2 Products,2,798,0.0,2305.27,Male,1,0,Inactive,Has Credit Card,0,Retained
15793890,France,59,45-60,3,4,Established (1-5 yr),2,1,1 Product,1,728,0.0,163365.85,Female,1,1,Active,Has Credit Card,1,Churned
15793896,Spain,40,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,677,95312.8,62944.75,Male,1,1,Active,Has Credit Card,0,Retained
15793901,France,27,Under 30,1,2,Established (1-5 yr),2,2,2 Products,2,639,0.0,125244.18,Female,0,0,Inactive,No Credit Card,0,Retained
15793949,France,48,45-60,3,4,Established (1-5 yr),2,1,1 Product,1,726,0.0,114020.06,Female,1,0,Inactive,Has Credit Card,1,Churned
15794014,France,34,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,838,0.0,27472.07,Female,1,0,Inactive,Has Credit Card,0,Retained
15794048,Germany,48,45-60,3,1,Established (1-5 yr),2,2,2 Products,2,667,97133.92,113316.77,Female,0,0,Inactive,No Credit Card,1,Churned
15794056,France,46,45-60,3,2,Established (1-5 yr),2,3,3+ Products,3,668,0.0,89048.46,Female,1,0,Inactive,Has Credit Card,1,Churned
15794101,France,48,45-60,3,2,Established (1-5 yr),2,2,2 Products,2,559,0.0,137961.41,Female,0,1,Active,No Credit Card,0,Retained
15794122,France,59,45-60,3,3,Established (1-5 yr),2,2,2 Products,2,713,0.0,62700.08,Female,1,1,Active,Has Credit Card,0,Retained
15794137,Germany,37,30-45,2,0,New (< 1 yr),1,1,1 Product,1,751,151218.98,109309.29,Female,1,1,Active,Has Credit Card,0,Retained
15794142,Germany,62,60+,4,5,Established (1-5 yr),2,3,3+ Products,3,564,114931.35,18260.98,Female,0,1,Active,No Credit Card,1,Churned
15794159,France,26,Under 30,1,8,Loyal (5+ yr),3,1,1 Product,1,633,124281.84,60116.57,Female,1,1,Active,Has Credit Card,0,Retained
15794171,France,45,30-45,2,0,New (< 1 yr),1,1,1 Product,1,475,134264.04,27822.99,Female,1,0,Inactive,Has Credit Card,1,Churned
15794178,France,34,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,657,107136.6,153895.46,Male,1,0,Inactive,Has Credit Card,0,Retained
15794187,France,36,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,695,114007.5,118120.88,Male,1,0,Inactive,Has Credit Card,0,Retained
15794204,France,28,Under 30,1,7,Loyal (5+ yr),3,1,1 Product,1,687,108116.66,27411.19,Male,1,1,Active,Has Credit Card,0,Retained
15794236,Germany,22,Under 30,1,10,Loyal (5+ yr),3,2,2 Products,2,642,111812.52,183045.46,Male,1,1,Active,Has Credit Card,0,Retained
15794253,Spain,34,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,832,138190.13,146511.2,Female,0,1,Active,No Credit Card,0,Retained
15794257,France,34,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,651,91562.99,123954.15,Male,1,1,Active,Has Credit Card,0,Retained
15794266,France,32,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,559,145303.52,103560.98,Male,1,0,Inactive,Has Credit Card,0,Retained
15794273,France,56,45-60,3,0,New (< 1 yr),1,1,1 Product,1,604,62732.65,124954.56,Female,0,1,Active,No Credit Card,0,Retained
15794276,France,64,60+,4,3,Established (1-5 yr),2,1,1 Product,1,588,0.0,189703.65,Female,1,1,Active,Has Credit Card,0,Retained
15794278,Spain,67,60+,4,6,Loyal (5+ yr),3,1,1 Product,1,816,151858.98,72814.31,Male,1,1,Active,Has Credit Card,0,Retained
15794297,France,36,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,776,0.0,53477.76,Male,1,0,Inactive,Has Credit Card,0,Retained
15794323,France,32,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,673,121240.76,116969.73,Male,1,0,Inactive,Has Credit Card,0,Retained
15794345,Spain,38,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,706,0.0,46635.11,Male,0,1,Active,No Credit Card,0,Retained
15794356,Germany,42,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,641,121765.37,166516.84,Male,1,1,Active,Has Credit Card,0,Retained
15794360,Germany,70,60+,4,5,Established (1-5 yr),2,2,2 Products,2,592,71816.74,105096.82,Female,1,0,Inactive,Has Credit Card,1,Churned
15794396,Germany,38,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,494,174937.64,40084.32,Female,1,0,Inactive,Has Credit Card,0,Retained
15794413,France,32,30-45,2,0,New (< 1 yr),1,2,2 Products,2,416,0.0,878.87,Male,0,1,Active,No Credit Card,0,Retained
15794414,Spain,46,45-60,3,6,Loyal (5+ yr),3,1,1 Product,1,507,92783.68,51424.29,Male,1,1,Active,Has Credit Card,0,Retained
15794468,France,42,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,641,0.0,121138.77,Female,0,0,Inactive,No Credit Card,0,Retained
15794472,France,27,Under 30,1,3,Established (1-5 yr),2,2,2 Products,2,553,0.0,159800.16,Female,0,0,Inactive,No Credit Card,0,Retained
15794479,Spain,77,60+,4,8,Loyal (5+ yr),3,1,1 Product,1,767,149083.7,190146.83,Male,1,1,Active,Has Credit Card,0,Retained
15794493,Spain,32,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,641,0.0,24267.28,Male,1,1,Active,Has Credit Card,0,Retained
15794549,France,35,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,722,163943.89,15068.18,Female,1,1,Active,Has Credit Card,0,Retained
15794560,France,57,45-60,3,5,Established (1-5 yr),2,1,1 Product,1,550,0.0,133501.94,Male,1,1,Active,Has Credit Card,0,Retained
15794566,France,28,Under 30,1,4,Established (1-5 yr),2,2,2 Products,2,678,0.0,144423.17,Female,1,1,Active,Has Credit Card,1,Churned
15794580,France,58,45-60,3,4,Established (1-5 yr),2,1,1 Product,1,599,0.0,176407.15,Male,0,0,Inactive,No Credit Card,1,Churned
15794661,Spain,32,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,674,0.0,140579.17,Male,1,0,Inactive,Has Credit Card,0,Retained
15794792,France,31,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,612,117989.76,54129.86,Female,1,1,Active,Has Credit Card,0,Retained
15794841,Spain,19,Under 30,1,5,Established (1-5 yr),2,1,1 Product,1,739,89750.21,193008.52,Male,1,0,Inactive,Has Credit Card,0,Retained
15794849,Germany,22,Under 30,1,7,Loyal (5+ yr),3,2,2 Products,2,850,91560.58,10541.38,Male,0,0,Inactive,No Credit Card,0,Retained
15794868,Germany,40,30-45,2,10,Loyal (5+ yr),3,2,2 Products,2,599,137456.28,14113.11,Male,1,1,Active,Has Credit Card,0,Retained
15794870,Germany,38,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,744,73023.17,78770.86,Male,1,0,Inactive,Has Credit Card,0,Retained
15794874,Spain,41,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,696,127523.75,191417.42,Male,0,1,Active,No Credit Card,0,Retained
15794875,Spain,35,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,691,0.0,178038.17,Male,0,1,Active,No Credit Card,0,Retained
15794895,Spain,34,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,581,0.0,81175.25,Male,0,1,Active,No Credit Card,0,Retained
15794916,France,41,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,725,113980.21,116704.25,Male,1,1,Active,Has Credit Card,0,Retained
15794939,France,72,60+,4,5,Established (1-5 yr),2,2,2 Products,2,783,121215.9,105206.48,Female,1,1,Active,Has Credit Card,0,Retained
15794941,Germany,41,30-45,2,1,Established (1-5 yr),2,3,3+ Products,3,647,85906.65,189159.97,Female,1,0,Inactive,Has Credit Card,0,Retained
15795079,Spain,67,60+,4,6,Loyal (5+ yr),3,2,2 Products,2,596,0.0,138350.74,Male,1,1,Active,Has Credit Card,0,Retained
15795124,Germany,50,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,726,94504.35,5078.9,Male,0,1,Active,No Credit Card,0,Retained
15795129,France,30,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,799,0.0,136827.96,Female,1,0,Inactive,Has Credit Card,0,Retained
15795132,France,25,Under 30,1,3,Established (1-5 yr),2,1,1 Product,1,735,91718.8,28411.23,Female,0,0,Inactive,No Credit Card,0,Retained
15795149,France,28,Under 30,1,2,Established (1-5 yr),2,2,2 Products,2,703,81173.83,162812.16,Male,0,1,Active,No Credit Card,0,Retained
15795151,France,38,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,705,123894.43,21177.1,Female,1,0,Inactive,Has Credit Card,0,Retained
15795166,Germany,42,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,618,153572.31,76679.6,Male,1,1,Active,Has Credit Card,0,Retained
15795186,France,38,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,562,0.0,115700.2,Male,1,0,Inactive,Has Credit Card,0,Retained
15795224,France,39,30-45,2,6,Loyal (5+ yr),3,1,1 Product,1,760,178585.46,67131.3,Male,1,0,Inactive,Has Credit Card,1,Churned
15795228,France,37,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,756,132623.6,58974.0,Male,1,1,Active,Has Credit Card,0,Retained
15795246,Germany,51,45-60,3,9,Loyal (5+ yr),3,2,2 Products,2,628,155903.82,71159.84,Female,1,1,Active,Has Credit Card,0,Retained
15795275,Spain,49,45-60,3,4,Established (1-5 yr),2,2,2 Products,2,521,82940.25,62413.01,Female,0,0,Inactive,No Credit Card,1,Churned
15795290,France,42,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,767,133616.39,28615.8,Female,1,0,Inactive,Has Credit Card,0,Retained
15795298,Germany,35,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,573,206868.78,102986.15,Female,0,1,Active,No Credit Card,0,Retained
15795370,Germany,37,30-45,2,6,Loyal (5+ yr),3,1,1 Product,1,648,131753.41,86894.67,Male,1,0,Inactive,Has Credit Card,0,Retained
15795429,France,24,Under 30,1,7,Loyal (5+ yr),3,2,2 Products,2,487,133628.09,98570.01,Male,1,1,Active,Has Credit Card,0,Retained
15795458,Spain,39,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,718,0.0,52138.49,Female,1,1,Active,Has Credit Card,0,Retained
15795488,Spain,52,45-60,3,2,Established (1-5 yr),2,2,2 Products,2,773,0.0,57337.79,Male,1,0,Inactive,Has Credit Card,0,Retained
15795511,Germany,39,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,800,95252.72,13906.34,Male,1,0,Inactive,Has Credit Card,0,Retained
15795519,Germany,18,Under 30,1,3,Established (1-5 yr),2,1,1 Product,1,716,128743.8,197322.13,Female,0,0,Inactive,No Credit Card,0,Retained
15795527,Spain,43,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,699,136487.86,82815.93,Male,1,0,Inactive,Has Credit Card,0,Retained
15795540,France,36,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,556,134208.22,177670.57,Female,0,1,Active,No Credit Card,0,Retained
15795564,Germany,31,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,737,121192.22,74890.58,Male,1,1,Active,Has Credit Card,0,Retained
15795571,Spain,36,30-45,2,0,New (< 1 yr),1,1,1 Product,1,606,94153.56,120138.27,Male,0,1,Active,No Credit Card,0,Retained
15795586,France,35,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,478,92474.05,178626.07,Male,1,0,Inactive,Has Credit Card,0,Retained
15795640,Germany,35,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,683,132371.3,186123.57,Female,0,0,Inactive,No Credit Card,0,Retained
15795690,France,31,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,667,99513.91,189657.26,Male,1,1,Active,Has Credit Card,0,Retained
15795737,Spain,47,45-60,3,3,Established (1-5 yr),2,2,2 Products,2,771,72664.0,107874.39,Female,1,1,Active,Has Credit Card,0,Retained
15795738,France,31,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,789,175477.15,172832.9,Male,1,1,Active,Has Credit Card,0,Retained
15795747,Spain,39,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,787,171646.76,100791.36,Female,0,1,Active,No Credit Card,0,Retained
15795759,Germany,52,45-60,3,1,Established (1-5 yr),2,1,1 Product,1,698,107906.75,168886.39,Female,1,0,Inactive,Has Credit Card,1,Churned
15795878,Spain,45,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,636,0.0,159463.8,Male,1,1,Active,Has Credit Card,0,Retained
15795881,Spain,35,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,776,106365.29,148527.56,Male,1,1,Active,Has Credit Card,0,Retained
15795895,Germany,36,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,678,117864.85,27619.06,Male,1,0,Inactive,Has Credit Card,0,Retained
15795933,France,49,45-60,3,3,Established (1-5 yr),2,2,2 Products,2,677,0.0,187811.71,Female,1,1,Active,Has Credit Card,0,Retained
15795936,France,50,45-60,3,3,Established (1-5 yr),2,2,2 Products,2,560,0.0,84531.79,Male,1,0,Inactive,Has Credit Card,0,Retained
15795954,France,35,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,746,172274.01,22374.97,Male,1,0,Inactive,Has Credit Card,0,Retained
15795963,France,34,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,687,129895.19,28698.17,Male,0,1,Active,No Credit Card,0,Retained
15795990,Germany,48,45-60,3,10,Loyal (5+ yr),3,1,1 Product,1,722,138311.76,3472.63,Female,1,1,Active,Has Credit Card,1,Churned
15796015,Germany,42,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,633,126041.02,11796.89,Male,0,1,Active,No Credit Card,0,Retained
15796071,Spain,29,Under 30,1,7,Loyal (5+ yr),3,1,1 Product,1,657,83889.03,153059.62,Male,1,0,Inactive,Has Credit Card,0,Retained
15796074,France,36,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,717,99472.76,94274.72,Female,1,0,Inactive,Has Credit Card,1,Churned
15796111,Germany,54,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,708,145151.4,125311.17,Female,0,1,Active,No Credit Card,1,Churned
15796114,France,34,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,594,141525.55,9443.15,Female,0,0,Inactive,No Credit Card,0,Retained
15796115,Germany,40,30-45,2,4,Established (1-5 yr),2,4,3+ Products,3,689,78119.59,119259.34,Female,1,0,Inactive,Has Credit Card,1,Churned
15796167,Germany,35,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,782,98556.89,117644.36,Male,1,0,Inactive,Has Credit Card,0,Retained
15796179,France,43,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,683,0.0,96754.8,Male,1,0,Inactive,Has Credit Card,0,Retained
15796218,Germany,29,Under 30,1,1,Established (1-5 yr),2,2,2 Products,2,814,131968.57,147693.92,Male,1,1,Active,Has Credit Card,0,Retained
15796230,Germany,36,30-45,2,2,Established (1-5 yr),2,3,3+ Products,3,642,124495.98,57904.22,Female,1,1,Active,Has Credit Card,1,Churned
15796231,France,18,Under 30,1,1,Established (1-5 yr),2,1,1 Product,1,681,98894.39,9596.4,Female,1,1,Active,Has Credit Card,0,Retained
15796313,France,36,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,662,166909.2,138871.12,Female,1,0,Inactive,Has Credit Card,1,Churned
15796334,Germany,39,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,558,144757.02,22878.16,Male,1,0,Inactive,Has Credit Card,1,Churned
15796336,Spain,34,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,786,0.0,117034.32,Female,1,0,Inactive,Has Credit Card,0,Retained
15796343,France,31,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,707,82787.93,91423.69,Female,0,0,Inactive,No Credit Card,0,Retained
15796351,Germany,35,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,603,105346.03,130379.5,Male,1,1,Active,Has Credit Card,0,Retained
15796370,Spain,40,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,604,155455.43,113581.85,Male,0,1,Active,No Credit Card,0,Retained
15796413,France,46,45-60,3,6,Loyal (5+ yr),3,2,2 Products,2,794,0.0,195325.74,Male,1,0,Inactive,Has Credit Card,0,Retained
15796434,France,28,Under 30,1,5,Established (1-5 yr),2,1,1 Product,1,724,97612.12,96498.14,Male,1,1,Active,Has Credit Card,0,Retained
15796480,France,31,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,687,0.0,145411.39,Female,0,1,Active,No Credit Card,0,Retained
15796496,France,31,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,631,137687.72,190067.12,Female,1,0,Inactive,Has Credit Card,0,Retained
15796505,Germany,34,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,811,149297.19,186339.74,Female,1,1,Active,Has Credit Card,0,Retained
15796569,Spain,44,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,831,0.0,47729.33,Female,0,1,Active,No Credit Card,0,Retained
15796612,France,31,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,527,112203.25,182266.01,Female,1,0,Inactive,Has Credit Card,0,Retained
15796617,France,29,Under 30,1,2,Established (1-5 yr),2,2,2 Products,2,720,0.0,39925.52,Male,1,0,Inactive,Has Credit Card,0,Retained
15796721,France,38,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,778,145018.49,126702.41,Male,1,1,Active,Has Credit Card,0,Retained
15796764,Germany,56,45-60,3,3,Established (1-5 yr),2,3,3+ Products,3,684,127585.98,80593.49,Female,1,1,Active,Has Credit Card,1,Churned
15796787,France,46,45-60,3,0,New (< 1 yr),1,1,1 Product,1,681,105969.42,5771.56,Male,1,0,Inactive,Has Credit Card,0,Retained
15796790,France,47,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,573,154543.98,29586.73,Female,1,0,Inactive,Has Credit Card,0,Retained
15796813,France,54,45-60,3,3,Established (1-5 yr),2,2,2 Products,2,493,167831.88,150159.95,Male,1,0,Inactive,Has Credit Card,1,Churned
15796834,Germany,35,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,652,104015.54,55207.88,Male,1,1,Active,Has Credit Card,0,Retained
15796838,Spain,58,45-60,3,4,Established (1-5 yr),2,1,1 Product,1,703,92930.92,85148.78,Male,0,1,Active,No Credit Card,0,Retained
15796910,Spain,57,45-60,3,7,Loyal (5+ yr),3,1,1 Product,1,625,0.0,84106.17,Female,0,0,Inactive,No Credit Card,1,Churned
15796957,Spain,35,30-45,2,9,Loyal (5+ yr),3,3,3+ Products,3,597,0.0,73181.39,Male,0,1,Active,No Credit Card,1,Churned
15796958,France,39,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,658,0.0,48378.4,Male,1,0,Inactive,Has Credit Card,0,Retained
15796969,France,33,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,731,0.0,74945.11,Male,1,1,Active,Has Credit Card,0,Retained
15796993,France,52,45-60,3,1,Established (1-5 yr),2,2,2 Products,2,741,171236.3,21834.4,Male,0,0,Inactive,No Credit Card,1,Churned
15797010,France,31,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,649,0.0,15200.61,Female,1,0,Inactive,Has Credit Card,0,Retained
15797065,Spain,32,30-45,2,0,New (< 1 yr),1,2,2 Products,2,613,0.0,126675.62,Female,0,1,Active,No Credit Card,0,Retained
15797081,Germany,49,45-60,3,9,Loyal (5+ yr),3,2,2 Products,2,611,115488.52,138656.81,Female,1,1,Active,Has Credit Card,1,Churned
15797113,Spain,34,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,552,0.0,140286.69,Female,1,0,Inactive,Has Credit Card,0,Retained
15797149,Spain,36,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,563,143680.47,63531.19,Female,1,1,Active,Has Credit Card,0,Retained
15797160,France,49,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,492,0.0,182865.09,Female,1,1,Active,Has Credit Card,1,Churned
15797165,France,56,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,703,0.0,85547.33,Male,0,0,Inactive,No Credit Card,1,Churned
15797190,Germany,40,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,608,96202.32,161154.85,Female,0,0,Inactive,No Credit Card,0,Retained
15797194,France,39,30-45,2,10,Loyal (5+ yr),3,2,2 Products,2,570,129674.89,80552.36,Male,1,0,Inactive,Has Credit Card,0,Retained
15797197,Spain,29,Under 30,1,6,Loyal (5+ yr),3,2,2 Products,2,678,0.0,64443.75,Male,1,0,Inactive,Has Credit Card,0,Retained
15797204,Spain,28,Under 30,1,3,Established (1-5 yr),2,2,2 Products,2,655,113811.85,76844.23,Female,0,1,Active,No Credit Card,0,Retained
15797219,France,40,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,635,123497.58,131953.23,Female,1,0,Inactive,Has Credit Card,1,Churned
15797227,France,28,Under 30,1,8,Loyal (5+ yr),3,2,2 Products,2,754,0.0,52615.62,Male,1,1,Active,Has Credit Card,0,Retained
15797246,Germany,34,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,621,91258.52,44857.4,Female,1,0,Inactive,Has Credit Card,0,Retained
15797276,Spain,41,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,662,90350.77,75884.65,Female,1,0,Inactive,Has Credit Card,1,Churned
15797293,France,25,Under 30,1,3,Established (1-5 yr),2,2,2 Products,2,677,0.0,179608.96,Female,1,0,Inactive,Has Credit Card,0,Retained
15797329,France,43,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,626,137638.69,130442.08,Male,1,0,Inactive,Has Credit Card,1,Churned
15797381,Germany,48,45-60,3,3,Established (1-5 yr),2,2,2 Products,2,593,133903.12,85902.39,Female,1,1,Active,Has Credit Card,1,Churned
15797389,Spain,23,Under 30,1,9,Loyal (5+ yr),3,1,1 Product,1,604,124577.33,7267.25,Male,1,1,Active,Has Credit Card,0,Retained
15797475,France,44,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,720,86102.27,180134.88,Male,1,0,Inactive,Has Credit Card,1,Churned
15797502,Spain,24,Under 30,1,2,Established (1-5 yr),2,1,1 Product,1,706,141078.57,24402.87,Male,1,1,Active,Has Credit Card,0,Retained
15797595,France,40,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,709,131569.63,103970.58,Female,1,1,Active,Has Credit Card,0,Retained
15797627,Spain,54,45-60,3,0,New (< 1 yr),1,1,1 Product,1,732,134249.7,13404.4,Male,0,1,Active,No Credit Card,0,Retained
15797665,France,27,Under 30,1,7,Loyal (5+ yr),3,2,2 Products,2,730,0.0,144099.48,Female,1,0,Inactive,Has Credit Card,0,Retained
15797686,France,38,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,558,113000.92,152872.39,Male,1,1,Active,Has Credit Card,0,Retained
15797692,France,33,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,659,89939.62,136540.09,Female,1,0,Inactive,Has Credit Card,0,Retained
15797710,Germany,29,Under 30,1,4,Established (1-5 yr),2,1,1 Product,1,619,98955.87,131712.51,Male,0,1,Active,No Credit Card,0,Retained
15797733,Germany,30,30-45,2,10,Loyal (5+ yr),3,2,2 Products,2,503,136622.55,47310.24,Male,0,0,Inactive,No Credit Card,0,Retained
15797736,France,29,Under 30,1,4,Established (1-5 yr),2,1,1 Product,1,658,80262.6,20612.82,Male,1,1,Active,Has Credit Card,0,Retained
15797748,France,44,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,729,0.0,9200.54,Male,0,1,Active,No Credit Card,0,Retained
15797751,Germany,47,45-60,3,5,Established (1-5 yr),2,1,1 Product,1,466,102085.72,183536.24,Female,1,1,Active,Has Credit Card,1,Churned
15797760,France,40,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,632,193354.86,149188.41,Male,1,0,Inactive,Has Credit Card,0,Retained
15797767,France,49,45-60,3,6,Loyal (5+ yr),3,1,1 Product,1,600,0.0,148087.88,Female,0,1,Active,No Credit Card,1,Churned
